client_id,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,Variation,session_per_client,max_step_client,completion_rate,avg_steps_client,error_rate,avg_time_to_completion
589393,142.0,66.5,M,3.0,163152.63,6.0,9.0,Test,5,4,False,1.2,True,
4499343,191.0,37.5,F,3.0,31155.16,1.0,4.0,Control,1,4,True,5.0,False,134.0
3123350,155.0,40.5,M,2.0,28095.05,3.0,6.0,Control,1,4,True,5.0,False,120.0
860745,370.0,65.5,M,3.0,471028.96,5.0,8.0,Control,5,4,False,3.6,True,
1241944,389.0,64.0,F,2.0,279219.99,6.0,9.0,Test,3,2,False,5.0,True,
6699269,341.0,60.5,U,2.0,116523.13,2.0,5.0,Test,1,4,False,13.0,True,
142725,96.0,67.0,U,3.0,145314.72999999998,2.0,5.0,Control,1,4,False,9.0,True,
9578246,150.0,57.5,M,3.0,4524462.7,3.0,6.0,Test,1,4,True,5.0,False,92.0
7329966,142.0,40.5,F,3.0,183301.23,3.0,6.0,Test,1,4,False,8.0,True,
2634149,136.0,38.5,M,2.0,100178.39,0.0,3.0,Test,1,4,True,5.0,False,68.0
7512585,70.0,56.5,U,2.0,54317.69,3.0,6.0,Test,1,4,False,9.0,True,
9784052,143.0,60.5,F,2.0,54988.92,0.0,3.0,Control,1,4,True,5.0,False,332.0
7187667,299.0,58.0,M,2.0,35784.07,0.0,3.0,Test,3,3,False,6.666666666666667,True,
9868222,79.0,21.0,U,2.0,51844.07,1.0,4.0,Control,1,4,False,6.0,True,
4669475,335.0,38.0,F,3.0,366927.16,0.0,3.0,Control,1,2,False,4.0,True,
8666529,118.0,72.5,M,3.0,79576.94,6.0,9.0,Test,1,4,True,5.0,False,300.0
659371,196.0,40.5,F,2.0,41717.88,1.0,4.0,Test,2,4,False,3.5,True,
8488268,71.0,49.0,U,2.0,117369.13,0.0,3.0,Test,1,1,False,6.0,True,
8785963,70.0,24.0,U,2.0,32448.81,4.0,7.0,Test,1,1,False,3.0,True,
4105704,169.0,41.5,F,3.0,151540.18,1.0,5.0,Test,2,4,True,4.0,True,154.0
4695572,74.0,33.5,U,2.0,28816.15,1.0,4.0,Test,1,4,True,5.0,False,280.0
5958961,66.0,28.5,F,2.0,34896.1,3.0,6.0,Test,1,4,False,7.0,True,
5324253,58.0,30.5,U,2.0,44559.36,5.0,8.0,Test,1,4,False,7.0,True,
3018742,280.0,70.0,M,2.0,29090.39,1.0,4.0,Control,1,1,False,2.0,False,
9547620,190.0,59.0,M,2.0,42988.37,6.0,9.0,Control,1,0,False,1.0,False,
1813291,155.0,71.5,F,2.0,65004.24,4.0,8.0,Test,1,4,True,5.0,False,166.0
5687525,139.0,53.0,F,2.0,36867.7,3.0,6.0,Control,1,4,False,6.0,True,
7486015,111.0,51.0,F,2.0,53775.02,0.0,3.0,Test,1,2,False,8.0,True,
4612856,69.0,25.5,U,2.0,57385.16,3.0,6.0,Test,1,4,False,10.0,True,
6888356,190.0,31.5,U,3.0,86891.57,5.0,8.0,Control,6,4,False,3.1666666666666665,True,
6406779,190.0,77.5,M,3.0,84833.35,1.0,4.0,Test,1,4,False,9.0,True,
9201617,58.0,25.0,F,2.0,103336.06,6.0,9.0,Test,1,2,False,3.0,False,
1490809,175.0,48.0,F,3.0,414088.05,6.0,9.0,Control,2,4,False,5.0,True,
4372656,188.0,50.5,M,2.0,31830.02,0.0,3.0,Test,1,4,True,5.0,False,108.0
8065566,68.0,65.0,M,2.0,99289.51,0.0,3.0,Control,1,0,False,1.0,False,
5805828,286.0,45.0,F,2.0,178851.3,6.0,9.0,Test,1,4,True,5.0,False,258.0
1502494,277.0,53.0,F,2.0,106258.14,5.0,8.0,Control,1,3,False,5.0,True,
4620698,277.0,39.5,M,2.0,48831.98,1.0,4.0,Test,1,4,True,5.0,False,89.0
2029059,272.0,50.0,F,2.0,144666.52000000002,1.0,4.0,Control,1,4,True,5.0,False,105.0
684475,255.0,65.0,F,2.0,190136.49,1.0,4.0,Control,1,4,True,5.0,False,59.0
4839862,250.0,37.0,M,3.0,499554.48,6.0,9.0,Test,2,2,False,3.0,True,
140116,241.0,48.5,M,3.0,1041030.95,1.0,4.0,Control,1,4,True,5.0,False,135.0
5342378,222.0,53.0,M,2.0,36518.88,4.0,8.0,Control,1,3,False,4.0,False,
3089372,197.0,62.5,F,4.0,24001.06,1.0,4.0,Test,1,4,True,5.0,False,206.0
3142503,97.0,63.0,U,2.0,89385.88,1.0,4.0,Control,1,0,False,1.0,False,
8873119,85.0,32.5,U,2.0,29172.51,0.0,3.0,Test,2,4,False,7.5,True,
6730222,191.0,68.0,F,2.0,35581.07,2.0,5.0,Control,1,0,False,1.0,False,
2401912,143.0,39.5,F,2.0,72003.17,1.0,4.0,Test,2,4,True,3.5,False,237.0
8637757,79.0,37.5,U,2.0,33724.1,4.0,7.0,Test,2,4,True,6.5,True,452.0
5051157,51.0,39.5,U,2.0,98646.96,0.0,3.0,Test,2,4,False,11.5,True,
3466317,193.0,69.0,M,2.0,66272.56,2.0,5.0,Control,2,3,False,7.0,True,
1133440,190.0,50.5,M,2.0,118712.61,1.0,4.0,Control,2,4,False,4.5,True,
5448688,105.0,65.0,M,2.0,124604.0,0.0,4.0,Test,1,3,False,4.0,False,
1897271,182.0,30.5,M,2.0,45518.19,6.0,9.0,Test,1,4,True,5.0,False,78.0
7280122,142.0,54.0,F,3.0,41112.2,3.0,6.0,Test,1,0,False,5.0,True,
3396559,83.0,32.0,U,2.0,41281.48,0.0,3.0,Test,1,1,False,3.0,True,
9701087,253.0,67.5,M,2.0,263815.2,6.0,9.0,Test,5,4,False,6.4,True,
809012,387.0,26.5,M,2.0,99699.27,2.0,5.0,Test,1,4,True,5.0,False,204.0
4275669,193.0,29.0,M,2.0,78002.54000000001,6.0,9.0,Control,1,4,False,8.0,True,
4768986,190.0,47.0,U,2.0,37417.15,6.0,9.0,Test,2,4,True,5.5,True,119.0
6461165,130.0,31.5,M,2.0,24756.05,1.0,4.0,Control,1,4,True,5.0,False,224.0
8746715,58.0,21.5,U,2.0,44715.69,1.0,4.0,Test,1,4,True,5.0,False,122.0
4975883,68.0,49.5,U,2.0,567390.25,3.0,6.0,Control,1,4,False,9.0,True,
3650185,169.0,32.5,M,3.0,107919.54,4.0,7.0,Control,1,4,True,5.0,False,181.0
8625102,53.0,29.5,F,3.0,110187.71,1.0,4.0,Test,1,4,True,5.0,False,169.0
3123286,60.0,67.0,M,2.0,46608.92999999999,2.0,5.0,Control,1,4,False,6.0,True,
2140326,99.0,25.5,U,2.0,37167.92,1.0,4.0,Test,1,4,True,5.0,False,96.0
6142678,278.0,28.0,F,2.0,31763.22,1.0,4.0,Test,1,0,False,1.0,False,
115839,190.0,52.0,F,2.0,45493.92,4.0,7.0,Test,1,0,False,1.0,False,
4823816,111.0,29.0,F,2.0,96825.19,6.0,9.0,Test,1,4,False,5.0,True,
2982070,69.0,31.0,M,2.0,51554.15,6.0,9.0,Control,1,1,False,3.0,True,
7566096,70.0,20.0,U,2.0,36335.82,4.0,7.0,Control,1,0,False,2.0,True,
961187,124.0,75.0,M,2.0,49276.78,0.0,3.0,Control,1,0,False,2.0,True,
6448518,59.0,56.5,U,3.0,163269.61,6.0,9.0,Control,4,4,False,4.5,True,
9626320,178.0,49.0,F,2.0,50995.98,0.0,3.0,Control,1,1,False,3.0,True,
9640084,120.0,44.5,F,2.0,26150.26,0.0,3.0,Control,1,4,False,6.0,True,
2875540,345.0,24.5,F,4.0,116748.37,6.0,9.0,Test,1,4,False,8.0,True,
8000425,60.0,27.0,U,2.0,52757.07,1.0,4.0,Test,1,4,True,5.0,False,142.0
2744682,77.0,28.5,U,3.0,89798.55,6.0,9.0,Control,1,4,True,5.0,False,225.0
5940519,189.0,57.5,F,3.0,51185.38,5.0,8.0,Test,1,4,False,6.0,True,
4339026,90.0,64.5,U,2.0,112362.21,4.0,7.0,Test,1,4,False,8.0,True,
1909968,184.0,47.5,F,2.0,46875.15,0.0,3.0,Test,1,4,False,1.0,False,
5339990,267.0,73.5,F,2.0,211506.74,1.0,4.0,Control,1,4,True,5.0,False,491.0
3270533,106.0,62.5,M,2.0,76251.41,2.0,5.0,Test,1,4,True,5.0,False,746.0
5765602,63.0,64.0,M,2.0,437928.3,6.0,9.0,Control,1,3,False,4.0,False,
7385478,102.0,69.0,U,2.0,66304.98999999999,5.0,8.0,Control,3,4,False,4.333333333333333,True,
7839097,123.0,37.0,M,2.0,61898.68,2.0,5.0,Control,1,4,True,5.0,False,109.0
8059559,188.0,43.5,F,2.0,44063.91,2.0,5.0,Control,1,4,True,5.0,False,302.0
2878898,307.0,58.5,F,3.0,145897.32,3.0,6.0,Test,1,4,False,6.0,True,
9397910,297.0,91.0,M,3.0,121265.91,2.0,5.0,Control,1,1,False,5.0,True,
4614986,275.0,66.0,F,3.0,292893.74,4.0,7.0,Test,1,3,False,6.0,True,
8396918,272.0,61.0,F,2.0,50909.11,2.0,5.0,Control,2,0,False,1.0,False,
9837394,264.0,50.0,F,2.0,175103.82,3.0,6.0,Test,4,4,False,3.5,True,
981888,252.0,61.5,M,2.0,28265.75,0.0,3.0,Control,1,4,False,7.0,True,
2736143,252.0,52.5,M,3.0,39340.09,0.0,3.0,Control,1,4,True,5.0,False,385.0
6408345,237.0,38.5,F,4.0,358166.11,4.0,7.0,Control,3,4,True,3.0,True,124.0
9528150,232.0,64.0,F,2.0,42734.28999999999,3.0,6.0,Test,2,3,False,3.0,True,
7221844,358.0,28.0,F,2.0,43226.82,4.0,7.0,Test,1,4,True,5.0,False,391.0
9653889,230.0,58.5,M,3.0,51071.67999999999,6.0,9.0,Test,1,4,False,28.0,True,
4362552,218.0,41.0,F,2.0,59948.35,2.0,5.0,Test,1,2,False,11.0,True,
6813112,194.0,42.0,U,3.0,104422.79,6.0,9.0,Control,1,4,False,7.0,True,
7074840,85.0,19.5,U,2.0,27433.31,1.0,4.0,Test,1,4,True,5.0,False,92.0
5098416,137.0,27.5,M,3.0,59217.54,6.0,9.0,Test,2,4,True,3.0,False,260.0
27241,101.0,34.5,U,5.0,645122.5,6.0,9.0,Control,2,4,False,5.0,True,
5446108,125.0,70.5,F,2.0,112125.73,6.0,9.0,Test,1,4,True,5.0,False,155.0
5676559,107.0,53.5,M,2.0,67163.72,6.0,9.0,Control,1,4,True,5.0,False,323.0
192386,63.0,74.0,U,2.0,247467.92,4.0,7.0,Test,1,0,False,2.0,True,
1906589,154.0,30.0,M,2.0,31218.13,1.0,4.0,Control,1,0,False,1.0,False,
6968851,71.0,64.0,U,2.0,31897.44,0.0,3.0,Control,1,0,False,1.0,False,
4627932,410.0,64.0,U,5.0,479110.73,5.0,8.0,Control,4,4,False,2.75,True,
6088345,337.0,55.0,F,2.0,358276.48,2.0,6.0,Control,1,3,False,3.0,True,
2727697,58.0,60.5,U,3.0,48329.27,6.0,9.0,Control,2,4,False,5.0,True,
35181,190.0,48.5,M,2.0,24566.59,1.0,4.0,Test,2,4,True,4.0,True,273.0
7478542,143.0,41.5,M,2.0,77395.04999999999,0.0,3.0,Test,3,4,True,3.6666666666666665,True,126.0
228662,157.0,47.5,M,2.0,151256.01,6.0,9.0,Test,2,4,False,4.0,True,
254491,60.0,53.5,U,2.0,33421.41,3.0,6.0,Control,1,4,True,5.0,False,502.0
6486255,170.0,75.5,M,2.0,24273.51,1.0,4.0,Control,1,4,False,8.0,True,
7621430,86.0,25.5,U,3.0,81773.92,6.0,9.0,Test,2,4,True,3.0,False,171.0
2983815,181.0,45.0,M,2.0,26210.24,2.0,5.0,Control,1,3,False,4.0,False,
2644266,70.0,66.5,U,2.0,132603.19,4.0,7.0,Test,1,4,True,5.0,False,379.0
7468818,96.0,24.5,U,2.0,78577.06,6.0,9.0,Test,1,4,False,6.0,True,
7775123,84.0,52.0,U,2.0,164462.52999999997,5.0,8.0,Control,2,4,True,3.0,False,706.0
2871926,196.0,26.0,M,2.0,26846.89,2.0,5.0,Control,1,1,False,5.0,True,
6165913,58.0,23.0,U,2.0,27472.95,6.0,9.0,Control,1,0,False,1.0,False,
8485614,86.0,42.5,U,2.0,45257.92999999999,0.0,3.0,Test,2,4,True,4.5,False,144.0
6739359,108.0,29.5,M,2.0,90223.7,6.0,9.0,Control,1,4,True,5.0,False,481.0
2588255,84.0,49.0,U,2.0,84941.91,4.0,7.0,Control,1,4,True,5.0,False,564.0
5102709,82.0,24.0,U,2.0,31792.04,2.0,5.0,Control,1,1,False,2.0,False,
8041642,72.0,59.0,F,3.0,62137.15,3.0,6.0,Control,1,0,False,1.0,False,
6747770,85.0,25.5,U,2.0,41471.6,6.0,9.0,Control,1,4,False,9.0,True,
652990,96.0,34.5,U,2.0,46372.82,6.0,9.0,Control,1,4,True,5.0,False,615.0
9448257,185.0,31.0,M,2.0,25188.43,6.0,9.0,Control,1,3,False,5.0,True,
3922781,98.0,61.5,U,2.0,28378.65,0.0,3.0,Test,2,4,True,3.0,False,208.0
7599775,67.0,50.5,U,2.0,29627.86,1.0,4.0,Control,1,4,True,5.0,False,195.0
9384373,50.0,54.5,U,2.0,44098.67,0.0,4.0,Test,2,4,True,5.5,True,80.0
3679507,95.0,38.0,U,3.0,77853.48,0.0,4.0,Test,1,0,False,2.0,True,
3634652,48.0,67.0,U,2.0,217583.31,1.0,4.0,Test,1,4,True,5.0,False,169.0
8273339,71.0,29.5,U,2.0,40984.73,3.0,6.0,Control,2,4,True,3.0,False,376.0
517105,43.0,55.0,F,3.0,1050155.91,0.0,3.0,Test,3,4,False,5.333333333333333,True,
9183123,189.0,58.0,F,2.0,74216.20999999999,0.0,3.0,Test,2,2,False,3.5,True,
8163527,154.0,30.5,M,3.0,299595.66,6.0,9.0,Test,1,4,True,5.0,False,99.0
3957627,81.0,52.5,M,3.0,39909.38,4.0,7.0,Test,1,4,True,5.0,False,256.0
3460741,290.0,57.5,M,2.0,81575.6,5.0,8.0,Control,1,4,False,6.0,True,
9791824,288.0,60.0,M,4.0,920489.12,6.0,9.0,Control,1,1,False,2.0,False,
5315928,277.0,71.0,M,3.0,516841.57,6.0,9.0,Test,1,3,False,9.0,True,
6773458,268.0,48.5,M,3.0,340884.52,2.0,5.0,Control,1,4,True,5.0,False,291.0
223802,261.0,44.0,F,2.0,24472.55,0.0,3.0,Test,1,1,False,2.0,False,
6405187,258.0,42.0,F,3.0,153777.38,5.0,8.0,Control,1,0,False,1.0,False,
2353193,252.0,59.5,M,3.0,193374.11,6.0,9.0,Control,4,4,True,2.5,False,270.0
3299785,251.0,57.5,M,3.0,597005.37,6.0,9.0,Test,1,4,False,11.0,True,
4202044,280.0,41.5,F,2.0,81986.98999999999,1.0,4.0,Control,1,4,True,5.0,False,218.0
3007790,248.0,73.0,F,3.0,80911.6,4.0,7.0,Control,1,3,False,9.0,True,
1787584,232.0,23.0,F,2.0,25508.88,5.0,8.0,Control,1,3,False,4.0,False,
8628672,210.0,47.0,U,2.0,62860.38,0.0,3.0,Test,1,1,False,3.0,True,
3539756,174.0,59.5,F,3.0,484767.34,4.0,7.0,Test,2,4,True,4.0,True,104.0
298442,182.0,65.5,F,2.0,30685.34,1.0,4.0,Control,1,4,True,5.0,False,226.0
4830380,199.0,45.0,M,3.0,401464.91,6.0,9.0,Test,1,3,False,5.0,True,
2928156,108.0,49.5,M,2.0,282451.45,1.0,4.0,Test,1,4,True,5.0,False,143.0
9188590,70.0,41.5,U,2.0,43481.0,6.0,9.0,Test,1,4,True,5.0,False,176.0
4223136,319.0,89.5,F,2.0,389169.21,1.0,4.0,Test,2,4,True,3.5,False,52.0
7694163,83.0,21.0,U,2.0,31918.97,5.0,8.0,Test,1,0,False,1.0,False,
7096018,160.0,66.0,F,2.0,137352.77000000002,5.0,8.0,Control,1,0,False,6.0,True,
6786954,181.0,45.0,U,2.0,66431.18,1.0,4.0,Control,3,3,False,5.0,True,
2677391,128.0,64.5,F,3.0,56961.52,4.0,7.0,Test,1,4,True,5.0,False,537.0
5174359,136.0,45.0,M,2.0,53881.87,1.0,4.0,Test,1,3,False,10.0,True,
1162915,123.0,50.5,F,2.0,39185.21,2.0,5.0,Test,1,4,True,5.0,False,835.0
6552832,103.0,26.0,U,2.0,185231.47,2.0,5.0,Control,1,0,False,1.0,False,
4822628,109.0,56.0,F,2.0,36044.26,5.0,8.0,Test,1,4,False,7.0,True,
497996,58.0,61.0,F,2.0,44678.89,6.0,9.0,Test,1,0,False,2.0,True,
3532717,369.0,51.5,F,2.0,51090.89,2.0,5.0,Control,2,4,False,4.5,True,
2777290,71.0,50.5,U,2.0,48762.33,0.0,3.0,Test,4,4,True,2.5,True,139.0
556258,157.0,31.0,M,3.0,98288.18,5.0,8.0,Test,1,4,False,9.0,True,
1694251,93.0,21.0,U,2.0,30796.67,6.0,9.0,Test,2,4,False,5.5,True,
5357788,119.0,33.5,U,2.0,61843.59,1.0,4.0,Control,1,4,True,5.0,False,273.0
2278737,73.0,28.5,U,2.0,51540.41,2.0,5.0,Test,1,4,True,5.0,False,88.0
5659496,109.0,30.5,M,2.0,76544.0,2.0,5.0,Test,1,4,True,5.0,False,196.0
3947020,73.0,27.5,M,3.0,220211.67,3.0,6.0,Test,1,4,True,5.0,False,144.0
4016218,85.0,33.0,U,2.0,71304.58,5.0,8.0,Control,2,3,False,2.5,False,
241085,204.0,48.5,M,2.0,76687.76,6.0,9.0,Test,3,4,False,4.0,True,
3600227,124.0,64.5,F,3.0,203267.15,6.0,9.0,Test,1,4,True,5.0,False,193.0
6755742,67.0,71.5,U,2.0,146680.11,1.0,4.0,Control,2,4,True,5.5,True,410.0
751201,145.0,71.5,F,2.0,47048.72,2.0,5.0,Control,1,4,True,5.0,False,185.0
9015339,71.0,72.0,U,2.0,708204.5800000001,6.0,9.0,Control,2,3,False,3.5,True,
5424595,78.0,29.5,U,2.0,28315.49,2.0,5.0,Test,1,4,True,5.0,False,201.0
3189675,119.0,28.0,F,2.0,50557.92999999999,4.0,7.0,Test,1,1,False,2.0,False,
99811,167.0,38.5,F,2.0,127989.93,6.0,9.0,Control,1,4,False,6.0,True,
8139389,407.0,54.5,M,2.0,91950.07,6.0,9.0,Test,2,4,False,3.0,False,
8511849,92.0,50.0,U,2.0,29494.05,1.0,4.0,Control,1,4,True,5.0,False,155.0
3524672,119.0,62.5,M,2.0,56591.26,2.0,5.0,Test,2,4,False,6.5,True,
4526579,178.0,38.0,F,3.0,34815.28,1.0,4.0,Control,1,0,False,2.0,True,
2534438,59.0,46.5,U,2.0,27613.7,1.0,4.0,Test,2,4,False,4.5,True,
2380463,141.0,41.5,M,2.0,90801.57,5.0,8.0,Control,1,4,True,5.0,False,326.0
2092231,195.0,63.5,M,2.0,24237.85,1.0,4.0,Test,1,4,False,7.0,True,
5047055,131.0,38.0,F,3.0,32265.81,1.0,4.0,Test,2,4,False,5.0,True,
9252011,57.0,26.0,U,2.0,32127.93,6.0,9.0,Test,1,0,False,3.0,True,
6153464,71.0,49.5,U,2.0,24030.75,6.0,9.0,Control,2,4,True,3.5,False,145.0
9378466,296.0,72.5,M,2.0,87913.20999999999,6.0,9.0,Test,3,4,False,1.3333333333333333,True,
821574,288.0,29.5,U,2.0,34562.0,2.0,5.0,Control,1,4,True,5.0,False,217.0
8110098,280.0,66.0,M,2.0,190345.01,6.0,9.0,Test,1,3,False,10.0,True,
7468099,253.0,37.5,F,5.0,559280.13,6.0,9.0,Control,1,4,True,5.0,False,890.0
7199098,272.0,52.0,M,3.0,188299.24,2.0,5.0,Test,1,4,False,7.0,True,
1410085,246.0,39.0,F,4.0,130806.24,4.0,7.0,Control,1,0,False,1.0,False,
9100219,193.0,37.0,F,2.0,300559.96,2.0,5.0,Control,1,4,True,5.0,False,333.0
2987813,179.0,60.5,F,2.0,53545.27,4.0,7.0,Control,1,4,True,5.0,False,125.0
6474161,374.0,63.0,U,2.0,100104.78,0.0,3.0,Test,1,0,False,1.0,False,
3665399,434.0,73.5,M,3.0,164227.90000000002,2.0,5.0,Control,1,4,True,5.0,False,282.0
9115434,64.0,35.0,U,2.0,36633.14,3.0,6.0,Test,1,2,False,3.0,False,
4390971,189.0,75.5,M,2.0,82747.48,1.0,4.0,Test,1,4,False,8.0,True,
4559790,322.0,76.5,M,2.0,931165.04,2.0,5.0,Test,2,4,False,4.0,True,
4908043,297.0,68.0,F,2.0,263772.55,1.0,5.0,Test,1,2,False,4.0,True,
8535041,107.0,62.0,F,2.0,34734.27,1.0,4.0,Test,1,3,False,5.0,True,
6396836,198.0,35.5,F,2.0,88491.64,1.0,4.0,Test,1,4,True,5.0,False,152.0
8686562,82.0,20.0,U,2.0,29938.68,4.0,7.0,Test,1,3,False,4.0,False,
9273414,175.0,42.5,M,2.0,45441.34,5.0,8.0,Control,1,4,False,8.0,True,
1056837,181.0,50.0,M,2.0,50541.3,2.0,5.0,Test,1,1,False,2.0,False,
80126,75.0,64.0,U,2.0,41674.77,1.0,4.0,Test,1,4,False,6.0,True,
2580139,58.0,25.0,U,2.0,27488.29,0.0,3.0,Test,1,0,False,1.0,False,
6228960,151.0,84.0,F,2.0,58666.01,0.0,3.0,Test,1,4,True,5.0,False,83.0
1949154,98.0,54.0,U,2.0,32455.69,0.0,3.0,Control,1,1,False,2.0,False,
1683795,123.0,40.5,F,2.0,96576.72,1.0,4.0,Test,1,4,True,5.0,False,204.0
8026841,157.0,61.5,M,2.0,49386.67999999999,3.0,6.0,Test,1,4,False,12.0,True,
7870793,59.0,29.5,U,2.0,31435.42,3.0,6.0,Test,1,4,True,5.0,False,304.0
8160088,190.0,41.0,F,3.0,73588.65,6.0,9.0,Test,1,0,False,3.0,True,
2392397,130.0,55.5,M,2.0,59286.36,2.0,5.0,Control,1,4,False,10.0,True,
2483737,58.0,25.0,U,2.0,31262.66,1.0,4.0,Test,1,4,True,5.0,False,262.0
4786293,72.0,57.0,U,2.0,118725.65,5.0,8.0,Test,2,4,False,4.5,True,
8134612,193.0,49.5,F,2.0,269128.5,6.0,9.0,Control,2,4,True,3.0,False,1009.0
4420710,64.0,25.0,U,3.0,65373.91,3.0,6.0,Test,1,2,False,9.0,True,
649596,153.0,45.5,F,4.0,68232.41,5.0,8.0,Control,1,4,True,5.0,False,136.0
204888,93.0,57.0,U,2.0,67355.26999999999,6.0,9.0,Test,1,4,True,5.0,False,163.0
5775881,124.0,66.0,F,2.0,109408.77,0.0,4.0,Test,2,4,False,13.5,True,
1305266,47.0,52.5,U,3.0,45597.74,3.0,6.0,Control,1,4,True,5.0,False,86.0
2752791,96.0,28.5,U,2.0,46994.69,4.0,7.0,Test,1,4,True,5.0,False,168.0
2785115,178.0,30.0,M,2.0,54122.49,5.0,8.0,Test,1,0,False,2.0,True,
6705192,72.0,27.0,M,2.0,32458.62,4.0,7.0,Control,1,0,False,1.0,False,
4994460,142.0,38.5,F,2.0,31817.78,2.0,5.0,Test,1,4,False,7.0,True,
5090296,117.0,23.5,M,2.0,607082.43,2.0,5.0,Control,1,4,True,5.0,False,433.0
7554258,167.0,30.5,U,2.0,123123.22,1.0,4.0,Control,1,4,True,5.0,False,199.0
7322521,166.0,62.5,M,3.0,52280.05,1.0,4.0,Test,1,4,True,5.0,False,207.0
8866082,96.0,63.0,F,3.0,265528.34,3.0,6.0,Test,2,4,True,4.0,True,224.0
6822204,66.0,22.0,U,2.0,42159.91,6.0,9.0,Test,2,2,False,3.0,True,
9993386,82.0,26.5,U,2.0,43100.5,5.0,8.0,Test,1,4,False,9.0,True,
5836080,71.0,65.0,F,2.0,72691.95999999999,0.0,3.0,Control,1,0,False,1.0,False,
11122,194.0,40.5,M,2.0,31193.51,2.0,5.0,Control,1,4,True,5.0,False,211.0
3145959,269.0,65.5,F,2.0,47840.63,4.0,7.0,Test,1,4,True,5.0,False,108.0
356780,262.0,79.5,F,2.0,61386.52,2.0,5.0,Control,2,4,True,4.0,True,1011.0
4470020,225.0,54.5,M,3.0,81372.07,4.0,8.0,Control,1,4,True,5.0,False,299.0
4516267,118.0,58.0,F,2.0,99943.24,2.0,5.0,Control,1,4,True,5.0,False,180.0
6760094,35.0,28.0,U,2.0,142688.24,4.0,7.0,Test,2,3,False,6.0,True,
9072561,111.0,27.5,F,2.0,43560.02,0.0,3.0,Control,1,4,False,7.0,True,
194470,131.0,31.0,F,2.0,53882.5,1.0,4.0,Test,1,0,False,1.0,False,
3194109,82.0,22.0,U,2.0,38726.62,0.0,3.0,Test,1,2,False,4.0,True,
7843075,58.0,26.0,F,2.0,30760.2,4.0,7.0,Test,1,0,False,2.0,True,
883773,95.0,66.5,U,3.0,100784.38,0.0,4.0,Test,1,4,True,5.0,False,156.0
5592653,103.0,56.0,F,3.0,216037.46,2.0,5.0,Control,1,0,False,1.0,False,
8656223,202.0,60.5,M,2.0,36011.92,0.0,3.0,Test,1,4,False,9.0,True,
6986707,163.0,39.5,M,2.0,31245.14,2.0,5.0,Test,1,4,True,5.0,False,286.0
2087296,88.0,43.0,U,2.0,106277.5,6.0,9.0,Test,1,3,False,5.0,True,
6346565,70.0,34.0,M,2.0,54806.17999999999,0.0,3.0,Control,1,4,False,5.0,True,
7179824,71.0,23.5,U,3.0,88975.0,6.0,9.0,Test,1,4,True,5.0,False,158.0
4099147,72.0,37.0,U,2.0,28474.35,2.0,5.0,Test,2,2,False,2.0,True,
1927142,152.0,40.5,U,3.0,49441.56,2.0,5.0,Test,1,4,False,7.0,True,
76424,95.0,69.5,U,2.0,445627.21,6.0,9.0,Control,1,4,True,5.0,False,225.0
530579,58.0,31.5,U,2.0,40823.81,0.0,3.0,Test,1,4,True,5.0,False,218.0
9251172,145.0,70.5,F,2.0,57489.38,6.0,9.0,Test,1,4,True,5.0,False,234.0
348355,71.0,37.5,U,2.0,33818.68,2.0,5.0,Control,1,4,False,12.0,True,
7171748,70.0,66.0,U,2.0,33332.88,0.0,3.0,Control,1,3,False,4.0,False,
6582923,250.0,57.0,U,2.0,56798.54,3.0,6.0,Test,2,2,False,5.5,True,
9304086,67.0,78.0,M,3.0,60147.51,4.0,8.0,Test,1,4,True,5.0,False,234.0
8555576,67.0,46.5,U,3.0,150386.63,4.0,7.0,Control,1,4,True,5.0,False,114.0
8630209,57.0,19.0,U,2.0,26849.52,0.0,3.0,Test,1,0,False,4.0,True,
5734249,66.0,32.5,U,2.0,63060.42,6.0,9.0,Control,1,4,False,8.0,True,
9898856,111.0,45.5,F,2.0,36265.11,1.0,4.0,Control,1,4,True,5.0,False,535.0
5888688,173.0,59.5,U,3.0,244101.13,6.0,9.0,Control,2,4,True,3.0,False,413.0
7689327,350.0,42.5,M,2.0,25235.06,1.0,4.0,Control,1,4,True,5.0,False,291.0
5237360,201.0,59.0,M,2.0,75672.57,3.0,6.0,Control,1,4,False,8.0,True,
9190659,136.0,63.5,M,3.0,136944.47999999998,1.0,4.0,Test,1,4,True,5.0,False,166.0
6705909,124.0,70.0,M,2.0,425244.76,3.0,6.0,Control,1,4,True,5.0,False,550.0
5186933,108.0,55.5,F,2.0,39176.7,1.0,4.0,Test,1,4,True,5.0,False,130.0
4335150,320.0,81.5,F,2.0,68008.01,3.0,6.0,Test,2,4,False,5.5,True,
9316980,140.0,46.5,M,3.0,658095.03,5.0,8.0,Test,1,4,True,5.0,False,138.0
993631,70.0,34.5,U,5.0,799244.54,6.0,9.0,Control,2,4,True,3.5,False,253.0
6868268,87.0,32.5,U,2.0,58238.1,1.0,4.0,Control,1,4,True,5.0,False,182.0
4933409,111.0,41.5,F,2.0,55258.92,1.0,4.0,Test,1,4,True,5.0,False,284.0
1324640,102.0,27.5,U,2.0,69293.15,5.0,8.0,Test,2,4,True,3.5,False,277.0
4998932,184.0,49.5,M,4.0,2488279.42,4.0,8.0,Control,1,4,True,5.0,False,253.0
